name,url,sku,group_id,price,in_stock,categories,image_url,keywords
"Deep Sea Activator 1.7oz",https://www.purcosmetics.com/deep-sea-activator,8555398,8555398,49.0000,true,"Cosmedix Category|Skincare|Peels & Activators|Backbar|Backbar|Peels & Activators|Shop",https://www.purcosmetics.com/media/catalog/product/d/e/deepsea-activator-50ml-72dpi_1_.jpg,
"Deep Sea Peel 1oz",https://www.purcosmetics.com/deep-sea-peel,8555337,8555337,69.0000,true,"Cosmedix Category|Elite|Peels & Activators|Backbar|Backbar|Spa Exclusive|Treatments|Peels & Activators|Shop",https://www.purcosmetics.com/media/catalog/product/d/e/deepsea-peel-30g-72dpi_1_.jpg,
"Define - 1.5 oz/45 g",https://www.purcosmetics.com/clear,8770510,20007,80,true,"Cosmedix Category|Skincare|All Products|Fine Lines & Wrinkles|Sun & Age Spots|Aging Skin|Acne Prone|Purpose|Exfoliators|Retail|Exfoliators|Shop|Retail|Exfoliators|Retinols |Get Your Best Skin Ever—at Any Age|Skincare by Age: 40s|Acne and Oil Control|Valentines Day Flash Sale |St. Patrick's Day Sale |April Fool's Day |Earth Day Sale|Start Your Full-Size Regimen|All Products",https://www.purcosmetics.com/media/catalog/product/d/e/define-cap-on-1-5floz.jpg,
"Define - 1.5 oz/45 g",https://www.purcosmetics.com/clear,5550510,20007,80,false,"Cosmedix Category|Skincare|Testers|Testers|Exfoliators|Exfoliators|Shop",https://www.purcosmetics.com/media/catalog/product/d/e/define-cap-on-1-5floz.jpg,
"Defy - 1.5 oz/45 g",https://www.purcosmetics.com/defy,8770500,20008,72,true,"Cosmedix Category|All Products|Fine Lines & Wrinkles|Sun & Age Spots|Aging Skin|Normal|Dry|All Skin Types|Purpose|Exfoliators|Retail|Exfoliators|Shop|Retail|Exfoliators|Acne and Oil Control|Valentines Day Flash Sale |St. Patrick's Day Sale |April Fool's Day |Earth Day Sale|Memorial Day Sale|All Products",https://www.purcosmetics.com/media/catalog/product/d/e/defy-cap-on-1-7oz.jpg,
"Defy - 1.7 oz/50 g",https://www.purcosmetics.com/defy,5550500,20008,72,true,"Cosmedix Category|Skincare|Testers|Testers|Exfoliators|Exfoliators|Shop",https://www.purcosmetics.com/media/catalog/product/d/e/defy-cap-on-1-7oz.jpg,
"D-Tox (peel)",https://www.purcosmetics.com/d-tox-peel,8860045,8860045,60.0000,true,"Cosmedix Category|Skincare|Elite|Shop|Elite|Peels|Peels",https://www.purcosmetics.com/media/catalog/product/d/t/dtox-rx-peel-15g-72dpi_1_.jpg,
"Emulsion - 2 oz/60 g",https://www.purcosmetics.com/emulsion,8770400,20009,78,true,"Cosmedix Category|Skincare|All Products|Best Sellers|Aging Skin|Dry|Sensitive|All Skin Types|Purpose|Moisturizers|Retail|Moisturizers|Shop|Retail|Moisturizers|Nighttime Routine|Get Your Best Skin Ever—at Any Age|Skincare by Age: 40s|Nighttime Routine|Valentines Day Flash Sale |St. Patrick's Day Sale |April Fool's Day |Earth Day Sale|Mother's Day Gift Guide|Memorial Day Sale|All Products",https://www.purcosmetics.com/media/catalog/product/e/m/emulsion-2oz.jpg,
"Emulsion - 6 oz/170 g",https://www.purcosmetics.com/emulsion,8250741,20009,78,true,"Cosmedix Category|Skincare|Moisturizers|Backbar|Backbar|Moisturizers |Shop",https://www.purcosmetics.com/media/catalog/product/b/b/bb-emulsion-6oz-72dpi.jpg,
"Emulsion - 2 oz/60 g",https://www.purcosmetics.com/emulsion,5550470,20009,78,true,"Cosmedix Category|Skincare|Testers|Testers|Moisturizers|Moisturizers |Shop",https://www.purcosmetics.com/media/catalog/product/e/m/emulsion-2oz.jpg,
"Eye Doctor - .25 fl oz/7 ml",https://www.purcosmetics.com/eye-doctor,8770320,20010,130,true,"Elite|Cosmedix Elite|Retail|Elite|Retail|Shop|Elite|Retail",https://www.purcosmetics.com/media/catalog/product/e/y/eye-doctor-cap-on-25floz.jpg,
"Eye Doctor - .25 fl oz/7 ml",https://www.purcosmetics.com/eye-doctor,5550320,20010,130,true,"Elite|Testers|Eye Care|Elite|Testers|Shop|Elite|Testers",https://www.purcosmetics.com/media/catalog/product/e/y/eye-doctor-cap-on-25floz.jpg,
"Eye Genius - .25 fl oz/7 ml",https://www.purcosmetics.com/eye-genius,8770300,20011,70,true,"Cosmedix Category|Skincare|All Products|Best Sellers|Fine Lines & Wrinkles|Aging Skin|Normal|All Skin Types|Shop|Concern|Skin Type|Purpose|Eye Care|Eye Care|Shop|Retail|Eye Care|Valentines Day Flash Sale |St. Patrick's Day Sale |April Fool's Day |Earth Day Sale|Memorial Day Sale|Father's Day Gift Guide|All Products",https://www.purcosmetics.com/media/catalog/product/e/y/eye-genius-cap-on-25oz.jpg,
"Eye Genius - .25 fl oz/7 ml",https://www.purcosmetics.com/eye-genius,5550300,20011,70,true,"Cosmedix Category|Skincare|Testers|Retail|Eye Care|Eye Care|Shop",https://www.purcosmetics.com/media/catalog/product/e/y/eye-genius-cap-on-25oz.jpg,
"Eye Genius Sample",https://www.purcosmetics.com/eye-genius-foil-sample,8554270,8554270,0.9500,false,"Cosmedix Category|Skincare|Samples|Packets|Samples|Shop",https://www.purcosmetics.com/media/catalog/product/e/y/eyegenius-packet-sample_1_.jpg,
"Gentle Clean - 5 fl oz/150 ml",https://www.purcosmetics.com/gentle-clean,8770240,20012,45,true,"Elite|Cosmedix Elite|Retail|Elite|Retail|Shop|Elite|Retail",https://www.purcosmetics.com/media/catalog/product/g/e/gentle-clean-5floz.jpg,
"Gentle Clean - 12 fl oz/360 ml",https://www.purcosmetics.com/gentle-clean,8250748,20012,45,true,"Cosmedix Category|Skincare|Elite|Backbar|Cleansers|Backbar|Elite|Backbar|Cleansers|Shop|Elite|Backbar",https://www.purcosmetics.com/media/catalog/product/b/b/bb-gentle-clean12oz-72dpi.jpg,
"Gentle Clean - 5 fl oz/150 ml",https://www.purcosmetics.com/gentle-clean,5550240,20012,45,true,"Cosmedix Category|Skincare|Elite|Elite|Testers|Shop|Elite|Testers",https://www.purcosmetics.com/media/catalog/product/g/e/gentle-clean-5floz.jpg,
"Grow Your Business with Social Media",https://www.purcosmetics.com/grow-your-business-with-social-media,8553045,8553045,5.0000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Sales Tools|Business Tools|Sales Tools|Shop",https://www.purcosmetics.com/media/catalog/product/s/a/sales-tools_1200x1200v2_1.jpg,
"Hair Cap",https://www.purcosmetics.com/hair-cap,8630077,8630077,0.2500,true,"Cosmedix Category|Skincare|Shop|Professional Tools|Backbar Supplies|Backbar Supplies",https://www.purcosmetics.com/media/catalog/product/b/a/backbar-supplies_1200x1200v2_1.jpg,
"Hydrate+ - 2 oz/60 g",https://www.purcosmetics.com/hydrate,8770430,20013,48,true,"Cosmedix Category|Skincare|All Products|Best Sellers|Sun Protection|Sun & Age Spots|Aging Skin|Dry|All Skin Types|Purpose|Moisturizers|Sun Protection|Retail|Moisturizers|Shop|Retail|Moisturizers|Sun Protection|Get Your Best Skin Ever—at Any Age|Skincare by Age: 20s|Valentines Day Flash Sale |St. Patrick's Day Sale |Spring Routine Essentials|Spring Break Skincare Survival Guide|April Fool's Day |Earth Day Sale|Memorial Day Sale|All Products",https://www.purcosmetics.com/media/catalog/product/h/y/hydrate-plus-2oz.jpg,
"Hydrate+ - 6 oz/170 g",https://www.purcosmetics.com/hydrate,8250742,20013,48,true,"Cosmedix Category|Skincare|Moisturizers|Backbar|Sun Protection|Backbar|Moisturizers |Sun Protection|Shop",https://www.purcosmetics.com/media/catalog/product/b/b/bb-hydrate_-6oz-72dpi.jpg,
"Hydrate+ - 2 oz/60 g",https://www.purcosmetics.com/hydrate,5550430,20013,48,true,"Cosmedix Category|Skincare|Testers|Testers|Moisturizers|Sun Protection|Moisturizers |Sun Protection|Shop",https://www.purcosmetics.com/media/catalog/product/h/y/hydrate-plus-2oz.jpg,
"Mystic - 5 fl oz/150 ml",https://www.purcosmetics.com/mystic,8770220,20014,42,true,"Cosmedix Category|Skincare|All Products|Acne & Oil Control|Aging Skin|Combination|Acne Prone|All Skin Types|Purpose|Moisturizers|Retail|Moisturizers|Oily|Shop|Retail|Moisturizers|Acne and Oil Control|Valentines Day Flash Sale |St. Patrick's Day Sale |Spring Routine Essentials|April Fool's Day |Earth Day Sale|Memorial Day Sale|Start Your Full-Size Regimen|All Products",https://www.purcosmetics.com/media/catalog/product/m/y/mystic-cap-on-5floz.jpg,
"Mystic - 12 fl oz/360 ml",https://www.purcosmetics.com/mystic,8250747,20014,42,true,"Cosmedix Category|Skincare|Moisturizers|Backbar|Backbar|Moisturizers |Shop",https://www.purcosmetics.com/media/catalog/product/b/b/bb-mystic-12oz-72dpi.jpg,
"Mystic - 5 fl oz/150 ml",https://www.purcosmetics.com/mystic,5550220,20014,42,true,"Cosmedix Category|Skincare|Testers|Testers|Moisturizers|Moisturizers |Shop",https://www.purcosmetics.com/media/catalog/product/m/y/mystic-cap-on-5floz.jpg,
"Consultation and Treatment Plan Brochure",https://www.purcosmetics.com/new-consultation-and-treatment-plan-brochure,8754900,8754900,0.5000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Brochures|Business Tools|Catalogs & Brochures|Shop",https://www.purcosmetics.com/media/catalog/product/c/a/catalogs_brochures_1200x1200v2_1.jpg,
"Elite Training DVD",https://www.purcosmetics.com/new-results-rx-training-dvd,8755014,8755014,10.0000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Training & Education|Business Tools|Training & Education|Shop",https://www.purcosmetics.com/media/catalog/product/t/r/training-_-education_1200x1200v2_1.jpg,
"Set of 5 CosMedix Posters",https://www.purcosmetics.com/new-set-of-5-cosmedix-posters,8755045,8755045,40.0000,true,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Merchandising|Business Tools|Merchandising|Shop",https://www.purcosmetics.com/media/catalog/product/m/e/merchandising_1200x1200v2_11.jpg,
"Opti Crystal - .25 fl oz/7 ml",https://www.purcosmetics.com/opti-crystal,8770310,20015,95,true,"Cosmedix Category|All Products|Best Sellers|Fine Lines & Wrinkles|Aging Skin|Dry|Purpose|Eye Care|Retail|Eye Care|Shop|Retail|Eye Care|Nighttime Routine|Get Your Best Skin Ever—at Any Age|Nighttime Routine|Mother's Day Gift Guide|All Products",https://www.purcosmetics.com/media/catalog/product/o/p/opti-crystal-cap-on-25oz.jpg,
"Opti Crystal - .25 fl oz/7 ml",https://www.purcosmetics.com/opti-crystal,5550310,20015,95,true,"Cosmedix Category|Testers|Testers|Eye Care|Eye Care|Shop",https://www.purcosmetics.com/media/catalog/product/o/p/opti-crystal-cap-on-25oz.jpg,
"Pepoxide - 1 oz/30 ml",https://www.purcosmetics.com/pepoxide,8770100,20016,78,true,"Elite|Cosmedix Elite|Elite|Retail|Shop|Elite|Retail",https://www.purcosmetics.com/media/catalog/product/p/e/pepoxide-cap-on-1floz.jpg,
"Pepoxide - 4 fl oz/120 ml",https://www.purcosmetics.com/pepoxide,8250737,20016,78,true,"Cosmedix Category|Elite|Backbar|Serums|Backbar|Elite|Backbar|Serums|Shop|Elite|Backbar",https://www.purcosmetics.com/media/catalog/product/b/b/bb-pepoxide-4oz-72dpi.jpg,
"Pepoxide - 1 oz/30 ml",https://www.purcosmetics.com/pepoxide,5550100,20016,78,true,"Cosmedix Category|Elite|Elite|Testers|Shop|Elite|Testers",https://www.purcosmetics.com/media/catalog/product/p/e/pepoxide-cap-on-1floz.jpg,
"Peptide Rich Defense - 1.7 fl oz/50 ml",https://www.purcosmetics.com/peptide-rich-defense,8520190,20017,58,true,"Cosmedix Category|Skincare|All Products|Best Sellers|Sun Protection|Sun & Age Spots|Aging Skin|Normal|Dry|All Skin Types|Purpose|Moisturizers|Sun Protection|Retail|Moisturizers|Shop|Retail|Moisturizers|Sun Protection|CS202 - Australia / New Zealand |Get Your Best Skin Ever—at Any Age|Skincare by Age: 30s|Valentines Day Flash Sale |St. Patrick's Day Sale |Spring Routine Essentials|All Products",https://www.purcosmetics.com/media/catalog/product/p/e/peptide-rich-defense-capon-72dpi.jpg,
"Peptide Rich Defense - 3.4 fl oz/100 ml",https://www.purcosmetics.com/peptide-rich-defense,8520440,20017,58,true,"Cosmedix Category|Skincare|Moisturizers|Backbar|Sun Protection|Backbar|Moisturizers |Sun Protection|Shop",https://www.purcosmetics.com/media/catalog/product/p/e/peptiderichdefense-bb-72dpi_1_.jpg,
"Peptide Rich Defense - 1.7 fl oz/50 ml",https://www.purcosmetics.com/peptide-rich-defense,5550190,20017,58,true,"Cosmedix Category|Skincare|Testers|Testers|Moisturizers|Sun Protection|Moisturizers |Sun Protection|Shop",https://www.purcosmetics.com/media/catalog/product/b/b/bb_placeholder.jpg,
"Peptide-Rich Defense Sample",https://www.purcosmetics.com/peptide-rich-defense-sample,8554310,8554310,0.4000,false,"Cosmedix Category|Skincare|Shop|Samples|Samples|Packets|Samples|Shop",https://www.purcosmetics.com/media/catalog/product/p/e/peptide-rich-defense-packet-sample_1_.jpg,
"Phytoclear - 2 oz/60 g",https://www.purcosmetics.com/phytoclear,8770410,20018,60,true,"Cosmedix Category|Skincare|All Products|Acne Prone|Purpose|Moisturizers|Retail|Moisturizers|Oily|Shop|Retail|Moisturizers|CS203 - Denmark Exclusions|CS202 - Australia / New Zealand |CS201 - UK / Medico|Valentines Day Flash Sale |St. Patrick's Day Sale |April Fool's Day |Earth Day Sale|Memorial Day Sale|All Products",https://www.purcosmetics.com/media/catalog/product/p/h/phytoclear-2oz.jpg,
"Phytoclear - 2 oz/60 g",https://www.purcosmetics.com/phytoclear,5550410,20018,60,true,"Cosmedix Category|Skincare|Testers|Testers|Moisturizers|Moisturizers |Shop",https://www.purcosmetics.com/media/catalog/product/p/h/phytoclear-2oz.jpg,
"Phytoharmony - 2 oz/60 g",https://www.purcosmetics.com/phytoharmony,8770420,20019,60,true,"Cosmedix Category|Skincare|Fine Lines & Wrinkles|Aging Skin|Dry|Purpose|Moisturizers|Retail|Moisturizers|Shop|Retail|Moisturizers|CS203 - Denmark Exclusions|CS202 - Australia / New Zealand |CS201 - UK / Medico|St. Patrick's Day Sale |April Fool's Day |Earth Day Sale|Memorial Day Sale",https://www.purcosmetics.com/media/catalog/product/p/h/phytoharmony-2oz.jpg,
"Phytoharmony - 2 oz/60 g",https://www.purcosmetics.com/phytoharmony,5550420,20019,60,true,"Cosmedix Category|Skincare|Testers|Testers|Moisturizers|Moisturizers |Shop",https://www.purcosmetics.com/media/catalog/product/p/h/phytoharmony-2oz.jpg,
"Pomegranate Peel 100ml - 3.3 fl oz/100 ml",https://www.purcosmetics.com/pomegranate-peel,8556047,8556047,48.0000,true,"Cosmedix Category|Skincare|Peels & Activators|Backbar|Backbar|Spa Exclusive|Treatments|Peels & Activators|Shop",https://www.purcosmetics.com/media/catalog/product/p/o/pomegranate-treatment-50ml_1_.jpg,
"Posters-Be Ageless",https://www.purcosmetics.com/posters-be-ageless,8755031,8755031,1.5000,true,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Merchandising|Business Tools|Merchandising|Shop",https://www.purcosmetics.com/media/catalog/product/m/e/merchandising_1200x1200v2_1.jpg,
"Posters-Get Even",https://www.purcosmetics.com/posters-get-even,8755032,8755032,1.5000,true,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Merchandising|Business Tools|Merchandising|Shop",https://www.purcosmetics.com/media/catalog/product/m/e/merchandising_1200x1200v2_2.jpg,
"Posters-Stay Calm",https://www.purcosmetics.com/posters-stay-calm,8755033,8755033,1.5000,true,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Merchandising|Business Tools|Merchandising|Shop",https://www.purcosmetics.com/media/catalog/product/m/e/merchandising_1200x1200v2_3.jpg,
"Pure C - .2 oz/6 g",https://www.purcosmetics.com/pure-c,8770280,20020,54,true,"Cosmedix Category|Skincare|All Products|Best Sellers|Sun & Age Spots|Aging Skin|Acne Prone|Purpose|Retail|Boosters|Boosters|Shop|Retail|Boosters|Valentines Day Flash Sale |St. Patrick's Day Sale |Spring Break Skincare Survival Guide|Skin Brightening Duo|April Fool's Day |Earth Day Sale|Memorial Day Sale|All Products",https://www.purcosmetics.com/media/catalog/product/p/u/purec-1200x1200.jpg,
"Pure C - .2 oz/6 g",https://www.purcosmetics.com/pure-c,5550280,20020,54,true,"Cosmedix Category|Skincare|Testers|Testers|Boosters|Boosters|Shop",https://www.purcosmetics.com/media/catalog/product/p/u/pure-c-2oz.jpg,
"Pure Enzymes - 2 oz/60 g",https://www.purcosmetics.com/pure-enzymes,8770450,20021,52,true,"Cosmedix Category|Skincare|All Products|Sun & Age Spots|Normal|Acne Prone|Purpose|Masks & Balms|Retail|Masks & Balms|Exfoliators|Shop|Retail|Masks & Balms|Exfoliators|Valentines Day Flash Sale |St. Patrick's Day Sale |April Fool's Day |Earth Day Sale|Memorial Day Sale|All Products",https://www.purcosmetics.com/media/catalog/product/p/u/pure-enzymes-2oz.jpg,
"Pure Enzymes - 6 oz/180 g",https://www.purcosmetics.com/pure-enzymes,8250744,20021,52,true,"Cosmedix Category|Skincare|Masks & Balms|Backbar|Backbar|Shop|Exfoliators|Exfoliators|Masks & Balms",https://www.purcosmetics.com/media/catalog/product/b/b/bb-pureenzymes-6oz-72dpi.jpg,
"Pure Enzymes - 2 oz/60 g",https://www.purcosmetics.com/pure-enzymes,5550450,20021,52,true,"Cosmedix Category|Skincare|Testers|Testers|Masks & Balms|Exfoliators|Exfoliators|Masks & Balms|Shop",https://www.purcosmetics.com/media/catalog/product/p/u/pure-enzymes-2oz.jpg,
"Purity Balance",https://www.purcosmetics.com/purity-balance-150-ml,8770210,8770210,38.0000,true,"Cosmedix Category|Skincare|All Products|Acne & Oil Control|Normal|Acne Prone|Purpose|Toners|Retail|Toners|Oily|Shop|Retail|Toners|Acne and Oil Control|Valentines Day Flash Sale |St. Patrick's Day Sale |April Fool's Day |Earth Day Sale|Memorial Day Sale|All Products",https://www.purcosmetics.com/media/catalog/product/p/u/purity-balance-cap-on-5floz.jpg,
"Purity Balance 12 fl oz/ 360 ml",https://www.purcosmetics.com/purity-balance,8250746,20022,38,true,"Cosmedix Category|Skincare|Backbar|Toners|Backbar|Toners|Shop|Acne Sale",https://www.purcosmetics.com/media/catalog/product/b/b/bb-purity-balance-12oz-72dpi.jpg,
"Purity Balance Tester",https://www.purcosmetics.com/purity-balance,5550210,20022,38,true,"Cosmedix Category|Skincare|Testers|Testers|Toners|Toners|Shop",https://www.purcosmetics.com/media/catalog/product/p/u/purity-balance-cap-on-5floz.jpg,
"Purity Clean - 5 fl oz/150 ml",https://www.purcosmetics.com/purity-clean,8770270,20023,39,true,"Cosmedix Category|Skincare|All Products|Best Sellers|Sun & Age Spots|Acne & Oil Control|Normal|Acne Prone|Purpose|Cleansers|Retail|Cleansers|Oily|Shop|Retail|Cleansers|Nighttime Routine|Get Your Best Skin Ever—at Any Age|Skincare by Age: 30s|Nighttime Routine|Acne and Oil Control|Valentines Day Flash Sale |St. Patrick's Day Sale |Spring Routine Essentials|April Fool's Day |Earth Day Sale|Father's Day Gift Guide|Start Your Full-Size Regimen|All Products",https://www.purcosmetics.com/media/catalog/product/p/u/purity-clean-5floz.jpg,
"Purity Clean - 12 fl oz/360 ml",https://www.purcosmetics.com/purity-clean,8250751,20023,39,true,"Cosmedix Category|Skincare|Backbar|Cleansers|Backbar|Cleansers|Shop|Acne Sale",https://www.purcosmetics.com/media/catalog/product/b/b/bb-purity-clean12oz-72dpi.jpg,
"Purity Clean - 5 fl oz/150 ml",https://www.purcosmetics.com/purity-clean,5550270,20023,39,true,"Cosmedix Category|Skincare|Testers|Cleansers|Cleansers|Shop",https://www.purcosmetics.com/media/catalog/product/p/u/purity-clean-5floz.jpg,
"Purity Detox Scrub  - 3 oz/90 g",https://www.purcosmetics.com/purity-detox-scrub,8520490,20024,48,true,"Cosmedix Category|Skincare|All Products|Sun & Age Spots|Acne & Oil Control|Acne Prone|Purpose|Cleansers|Exfoliators|Retail|Exfoliators|Shop|Retail|Exfoliators|Acne and Oil Control|Valentines Day Flash Sale |St. Patrick's Day Sale |April Fool's Day |Earth Day Sale|Memorial Day Sale|Father's Day Gift Guide|All Products",https://www.purcosmetics.com/media/catalog/product/p/u/purity-detox-scrub.jpg,
"Purity Detox Scrub - 6 oz/180 g",https://www.purcosmetics.com/purity-detox-scrub,8520550,20024,48,true,"Cosmedix Category|Skincare|Backbar|Backbar|Shop|Exfoliators|Exfoliators",https://www.purcosmetics.com/media/catalog/product/p/u/puritydetoxscrub-bb-72dpi_1_.jpg,
"Purity Detox Scrub  - 3 oz/90 g",https://www.purcosmetics.com/purity-detox-scrub,5550490,20024,48,true,"Cosmedix Category|Skincare|Testers|Testers|Exfoliators|Exfoliators|Shop",https://www.purcosmetics.com/media/catalog/product/p/u/puritydetoxscrub_90g_72dpi.jpg,
"Purity Detox Scrub Sample",https://www.purcosmetics.com/purity-detox-scrub-sample,8554280,8554280,1.2000,false,"Cosmedix Category|Skincare|Samples|Packets|Samples|Shop",https://www.purcosmetics.com/media/catalog/product/p/e/peptide-detox-scrub-packet-sample_1_.jpg,
"Purity Peel 15ml - .5 oz/15 g",https://www.purcosmetics.com/purity-peel,8555788,8555788,50.0000,true,"Cosmedix Category|Peels & Activators|Spa Exclusive|Treatments|Peels & Activators|Shop|CS203 - Denmark Exclusions|CS202 - Australia / New Zealand |CS201 - UK / Medico|Acne Sale",https://www.purcosmetics.com/media/catalog/product/p/u/purity-peel-15g-72dpi_1_.jpg,
"Purity Solution  - 3.3 fl oz/100 ml",https://www.purcosmetics.com/purity-solution,8770480,20025,35,true,"Cosmedix Category|Skincare|All Products|Redness & Sensitivity|Combination|Dry|All Skin Types|Purpose|Cleansers|Retail|Cleansers|Oily|Shop|Retail|Cleansers|Nighttime Routine|Nighttime Routine|Acne and Oil Control|Double Cleansing|New Year's Eve Skincare Survival Guide|Valentines Day Flash Sale |St. Patrick's Day Sale |Spring Break Skincare Survival Guide|Earth Day Sale|Memorial Day Sale|All Products",https://www.purcosmetics.com/media/catalog/product/p/u/purity-solution-5floz-72dpi_new_1_1.jpg,
"Purity Solution - 6.6 fl oz/200 ml",https://www.purcosmetics.com/purity-solution,8520540,20025,35,true,"Cosmedix Category|Skincare|Backbar|Cleansers|Backbar|Cleansers|Shop",https://www.purcosmetics.com/media/catalog/product/p/u/puritysolution-bb-72dpi_1_.jpg,
"Purity Solution  - 3.3 fl oz/100 ml",https://www.purcosmetics.com/purity-solution,5550400,20025,35,true,"Cosmedix Category|Skincare|Testers|Cleansers|Cleansers|Shop",https://www.purcosmetics.com/media/catalog/product/b/b/bb_placeholder.jpg,
"Purity Solution Sample",https://www.purcosmetics.com/purity-solution-sample,8554290,8554290,0.9500,false,"Cosmedix Category|Skincare|Samples|Packets|Samples|Shop",https://www.purcosmetics.com/media/catalog/product/p/u/puritysolution-packet-sample_1_.jpg,
"Radiance - 1 fl oz/30 ml",https://www.purcosmetics.com/radiance,8770120,20026,98,true,"Cosmedix Category|Skincare|All Products|Best Sellers|Aging Skin|Dry|All Skin Types|Purpose|Serums|Retail|Serums|Shop|Retail|Serums|Get Your Best Skin Ever—at Any Age|Skincare by Age: 40s|Mother's Day Gift Guide|All Products",https://www.purcosmetics.com/media/catalog/product/r/a/radiance-cap-on-1floz.jpg,
"Radiance - 1 fl oz/30 ml",https://www.purcosmetics.com/radiance,5550120,20026,98,true,"Cosmedix Category|Skincare|Testers|Testers|Serums|Serums|Shop",https://www.purcosmetics.com/media/catalog/product/r/a/radiance-cap-on-1floz.jpg,
"REDuce - 1.5 oz/45 g",https://www.purcosmetics.com/reduce,8770520,20027,64,true,"Elite|Cosmedix Elite|Elite|Retail|Shop|Elite|Retail",https://www.purcosmetics.com/media/catalog/product/r/e/reduce-cap-on-1.5floz.jpg,
"REDuce - 6 fl oz/170 ml",https://www.purcosmetics.com/reduce,8250740,20027,64,true,"Cosmedix Category|Elite|Backbar|Serums|Backbar|Elite|Backbar|Serums|Shop|Elite|Backbar",https://www.purcosmetics.com/media/catalog/product/b/b/bb-reduce-6oz-72dpi.jpg,
"REDuce - 1.5 oz/45 g",https://www.purcosmetics.com/reduce,5550520,20027,64,true,"Cosmedix Category|Elite|Elite|Testers|Shop|Elite|Testers",https://www.purcosmetics.com/media/catalog/product/r/e/reduce-cap-on-1.5floz.jpg,
"Refer a Friend Cards (pack of 25)",https://www.purcosmetics.com/refer-a-friend-cards-pack-of-25,8553025,8553025,5.0000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Sales Tools|Business Tools|Sales Tools|Shop",https://www.purcosmetics.com/media/catalog/product/s/a/sales-tools_1200x1200v2_2.jpg,
"Refine - .5 fl oz/15 ml",https://www.purcosmetics.com/refine,5550060,20028,66,true,"Cosmedix Category|Skincare|Testers|Testers|Serums|Serums|Shop",https://www.purcosmetics.com/media/catalog/product/r/e/refine-cap-on-5floz.jpg,
"Refine Plus - .5 oz/15 ml",https://www.purcosmetics.com/refine-plus,5550070,20029,74,true,"Cosmedix Category|Skincare|Testers|Testers|Serums|Serums|Shop",https://www.purcosmetics.com/media/catalog/product/r/e/refine-plus-cap-on-5floz.jpg,
"Refine RX - .5 oz/15 ml",https://www.purcosmetics.com/refine-rx,8770030,20030,78,true,"Elite|Cosmedix Elite|Elite|Retail|Shop|Elite|Retail",https://www.purcosmetics.com/media/catalog/product/r/e/refine-rx-cap-on-5floz.jpg,
"Refine RX - .5 oz/15 ml",https://www.purcosmetics.com/refine-rx,5550080,20030,78,true,"Cosmedix Category|Elite|Elite|Testers|Shop|Elite|Testers",https://www.purcosmetics.com/media/catalog/product/r/e/refine-rx-cap-on-5floz.jpg,
"Reflect - 4 fl oz/120 ml",https://www.purcosmetics.com/reflect,5550230,20031,47,false,"Cosmedix Category|Skincare|Testers|Testers|Sun Protection|Sun Protection|Shop",https://www.purcosmetics.com/media/catalog/product/r/e/reflect-cap-on-4-floz.jpg,
"Rescue+ - 1.7 oz/50 g",https://www.purcosmetics.com/rescue,8770461,20032,59,true,"Cosmedix Category|Skincare|All Products|Fine Lines & Wrinkles|Redness & Sensitivity|Dry|Sensitive|All Skin Types|Concern|Purpose|Masks & Balms|Moisturizers|Retail|Masks & Balms|Shop|Retail|Masks & Balms|Moisturizers|Valentines Day Flash Sale |St. Patrick's Day Sale |April Fool's Day |Earth Day Sale|Memorial Day Sale|Father's Day Gift Guide|All Products",https://www.purcosmetics.com/media/catalog/product/r/e/rescue__capon_newtube_72dpi_1.jpg,
"Rescue + - 3.4 oz/100 g",https://www.purcosmetics.com/rescue,8555258,20032,59,true,"Cosmedix Category|Skincare|Masks & Balms|Backbar|Backbar|Shop|Masks & Balms",https://www.purcosmetics.com/media/catalog/product/r/e/rescue_-bb-72dpi_1_.jpg,
"Rescue +  - 1.7 oz/50 g",https://www.purcosmetics.com/rescue,5555169,20032,59,true,"Cosmedix Category|Skincare|Testers|Testers|Masks & Balms|Masks & Balms|Shop",https://www.purcosmetics.com/media/catalog/product/b/b/bb_placeholder.jpg,
"Rescue + Sample",https://www.purcosmetics.com/rescue-sample,8554300,8554300,0.8000,false,"Cosmedix Category|Skincare|Samples|Packets|Samples|Shop",https://www.purcosmetics.com/media/catalog/product/r/e/rescue_-packet-sample_1_.jpg,
"Results Folder",https://www.purcosmetics.com/results-folder,8755317,8755317,1.5000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Training & Education|Business Tools|Training & Education|Shop",https://www.purcosmetics.com/media/catalog/product/t/r/training-_-education_1200x1200v2.jpg,
